ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;PRODUÇÃO
2013;MAI;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2013;JUN;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2013;JUL;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2013;AGO;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2013;SET;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2013;OUT;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2013;NOV;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2013;DEZ;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2013;JAN;REGIÃO NORTE;PARA;HIDRATADO;0
2013;FEV;REGIÃO NORTE;PARA;HIDRATADO;0
2013;MAR;REGIÃO NORTE;PARA;HIDRATADO;0
2013;ABR;REGIÃO NORTE;PARA;HIDRATADO;0
2013;MAI;REGIÃO NORTE;PARA;HIDRATADO;0
2013;JUN;REGIÃO NORTE;PARA;HIDRATADO;1412,632
2013;JUL;REGIÃO NORTE;PARA;HIDRATADO;1536,894
2013;AGO;REGIÃO NORTE;PARA;HIDRATADO;2836,366
2013;SET;REGIÃO NORTE;PARA;HIDRATADO;688,316
2013;OUT;REGIÃO NORTE;PARA;HIDRATADO;964,228
2013;NOV;REGIÃO NORTE;PARA;HIDRATADO;716,052
2013;DEZ;REGIÃO NORTE;PARA;HIDRATADO;816,387
2013;JAN;REGIÃO NORTE;AMAPA;HIDRATADO;0
2013;FEV;REGIÃO NORTE;AMAPA;HIDRATADO;0
2013;MAR;REGIÃO NORTE;AMAPA;HIDRATADO;0
2013;ABR;REGIÃO NORTE;AMAPA;HIDRATADO;0
2013;MAI;REGIÃO NORTE;AMAPA;HIDRATADO;0
2013;JUN;REGIÃO NORTE;AMAPA;HIDRATADO;0
2013;JUL;REGIÃO NORTE;AMAPA;HIDRATADO;0
2013;AGO;REGIÃO NORTE;AMAPA;HIDRATADO;0
2013;SET;REGIÃO NORTE;AMAPA;HIDRATADO;0
2013;OUT;REGIÃO NORTE;AMAPA;HIDRATADO;0
2013;NOV;REGIÃO NORTE;AMAPA;HIDRATADO;0
2013;DEZ;REGIÃO NORTE;AMAPA;HIDRATADO;0
2013;JAN;REGIÃO NORTE;TOCANTINS;HIDRATADO;0
2013;FEV;REGIÃO NORTE;TOCANTINS;HIDRATADO;0
2013;MAR;REGIÃO NORTE;TOCANTINS;HIDRATADO;0
2013;ABR;REGIÃO NORTE;TOCANTINS;HIDRATADO;8317,174
2013;MAI;REGIÃO NORTE;TOCANTINS;HIDRATADO;7087,588
2013;JUN;REGIÃO NORTE;TOCANTINS;HIDRATADO;8140,913
2013;JUL;REGIÃO NORTE;TOCANTINS;HIDRATADO;9418,256
2013;AGO;REGIÃO NORTE;TOCANTINS;HIDRATADO;8873,221
2013;SET;REGIÃO NORTE;TOCANTINS;HIDRATADO;12334,18
2013;OUT;REGIÃO NORTE;TOCANTINS;HIDRATADO;8503,731
2013;NOV;REGIÃO NORTE;TOCANTINS;HIDRATADO;6763,402
2013;DEZ;REGIÃO NORTE;TOCANTINS;HIDRATADO;650,591
2013;JAN;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;0
2013;FEV;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;0
2013;MAR;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;0
2013;ABR;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;9,912
2013;MAI;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;30,092
2013;JUN;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;1231,709
2013;JUL;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;2467,856
2013;AGO;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;1891,74
2013;SET;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;3040,966
2013;OUT;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;2742,242
2013;NOV;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;814,276
2013;DEZ;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;1191,892
2013;JAN;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2013;FEV;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2013;MAR;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2013;ABR;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2013;MAI;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2013;JUN;REGIÃO NORDESTE;PIAUI;HIDRATADO;15,319
2013;JUL;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2013;AGO;REGIÃO NORDESTE;PIAUI;HIDRATADO;366,59
2013;SET;REGIÃO NORDESTE;PIAUI;HIDRATADO;474,794
2013;OUT;REGIÃO NORDESTE;PIAUI;HIDRATADO;198,836
2013;NOV;REGIÃO NORDESTE;PIAUI;HIDRATADO;30,619
2013;DEZ;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2013;JAN;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2013;FEV;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2013;MAR;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2013;ABR;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2013;MAI;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2013;JUN;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2013;JUL;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2013;AGO;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2013;SET;REGIÃO NORDESTE;CEARÁ;HIDRATADO;3108,427
2013;OUT;REGIÃO NORDESTE;CEARÁ;HIDRATADO;4117,375
2013;NOV;REGIÃO NORDESTE;CEARÁ;HIDRATADO;1471,282
2013;DEZ;REGIÃO NORDESTE;CEARÁ;HIDRATADO;303,61
2013;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;3973,39
2013;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;1449,398
2013;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;0
2013;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;0
2013;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;1,274
2013;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;0
2013;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;0
2013;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;0
2013;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;2755,047
2013;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;3872,225
2013;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;3432,783
2013;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;4594,777
2013;JAN;REGIÃO NORDESTE;PARAIBA;HIDRATADO;18144,097
2013;FEV;REGIÃO NORDESTE;PARAIBA;HIDRATADO;13232,316
2013;MAR;REGIÃO NORDESTE;PARAIBA;HIDRATADO;3673,893
2013;ABR;REGIÃO NORDESTE;PARAIBA;HIDRATADO;2028,445
2013;MAI;REGIÃO NORDESTE;PARAIBA;HIDRATADO;3,171
2013;JUN;REGIÃO NORDESTE;PARAIBA;HIDRATADO;9,191
2013;JUL;REGIÃO NORDESTE;PARAIBA;HIDRATADO;0,195
2013;AGO;REGIÃO NORDESTE;PARAIBA;HIDRATADO;5290,143
2013;SET;REGIÃO NORDESTE;PARAIBA;HIDRATADO;11294,545
2013;OUT;REGIÃO NORDESTE;PARAIBA;HIDRATADO;16180,004
2013;NOV;REGIÃO NORDESTE;PARAIBA;HIDRATADO;14636,365
2013;DEZ;REGIÃO NORDESTE;PARAIBA;HIDRATADO;17042,172
2013;JAN;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;18631,424
2013;FEV;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;14324,811
2013;MAR;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;6754,434
2013;ABR;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;2213,305
2013;MAI;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;7,64
2013;JUN;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;0
2013;JUL;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;0
2013;AGO;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;47,746
2013;SET;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;5249,439
2013;OUT;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;17463,452
2013;NOV;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;14903,218
2013;DEZ;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;16662,983
2013;JAN;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;38462,194
2013;FEV;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;28448,392
2013;MAR;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;11712,096
2013;ABR;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;280,259
2013;MAI;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;0
2013;JUN;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;0
2013;JUL;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;0
2013;AGO;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;0
2013;SET;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;708,008
2013;OUT;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;21268,91
2013;NOV;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;33297,983
2013;DEZ;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;26726,991
2013;JAN;REGIÃO NORDESTE;SERGIPE;HIDRATADO;13545,516
2013;FEV;REGIÃO NORDESTE;SERGIPE;HIDRATADO;14377,278
2013;MAR;REGIÃO NORDESTE;SERGIPE;HIDRATADO;8056,951
2013;ABR;REGIÃO NORDESTE;SERGIPE;HIDRATADO;925,072
2013;MAI;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2013;JUN;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2013;JUL;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2013;AGO;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2013;SET;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2013;OUT;REGIÃO NORDESTE;SERGIPE;HIDRATADO;4994,717
2013;NOV;REGIÃO NORDESTE;SERGIPE;HIDRATADO;13530,796
2013;DEZ;REGIÃO NORDESTE;SERGIPE;HIDRATADO;13104,36
2013;JAN;REGIÃO NORDESTE;BAHIA;HIDRATADO;746,053
2013;FEV;REGIÃO NORDESTE;BAHIA;HIDRATADO;161,877
2013;MAR;REGIÃO NORDESTE;BAHIA;HIDRATADO;9,734
2013;ABR;REGIÃO NORDESTE;BAHIA;HIDRATADO;5115,831
2013;MAI;REGIÃO NORDESTE;BAHIA;HIDRATADO;4338,286
2013;JUN;REGIÃO NORDESTE;BAHIA;HIDRATADO;9936,509
2013;JUL;REGIÃO NORDESTE;BAHIA;HIDRATADO;13957,557
2013;AGO;REGIÃO NORDESTE;BAHIA;HIDRATADO;12839,691
2013;SET;REGIÃO NORDESTE;BAHIA;HIDRATADO;12037,701
2013;OUT;REGIÃO NORDESTE;BAHIA;HIDRATADO;5805,3
2013;NOV;REGIÃO NORDESTE;BAHIA;HIDRATADO;1000,217
2013;DEZ;REGIÃO NORDESTE;BAHIA;HIDRATADO;49,672
2013;JAN;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;285,557
2013;FEV;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;0
2013;MAR;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;9868,738
2013;ABR;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;109797,026
2013;MAI;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;167193,054
2013;JUN;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;183335,993
2013;JUL;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;210833,688
2013;AGO;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;240482,435
2013;SET;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;219937,578
2013;OUT;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;211683,273
2013;NOV;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;157218,775
2013;DEZ;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;65659,084
2013;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;4349,529
2013;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;1426,86
2013;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;0,005
2013;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;336,754
2013;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;7088,993
2013;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;10066,393
2013;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;10982,933
2013;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;8598,508
2013;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;9359,865
2013;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;9999,135
2013;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;7782,161
2013;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;3294,624
2013;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;0
2013;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;0
2013;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;99,45
2013;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;0
2013;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;0
2013;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;6313,665
2013;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;13621,296
2013;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;19853,86
2013;SET;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;17129,065
2013;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;17931,629
2013;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;9950,865
2013;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;1198,925
2013;JAN;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;29052,252
2013;FEV;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;6945,012
2013;MAR;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;48593,933
2013;ABR;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;641527,941
2013;MAI;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;962596,486
2013;JUN;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;755520,495
2013;JUL;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;909002,331
2013;AGO;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;969835,466
2013;SET;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;896286,337
2013;OUT;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;817993,832
2013;NOV;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;733949,473
2013;DEZ;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;450859,891
2013;JAN;REGIÃO SUL;PARANÁ;HIDRATADO;289,481
2013;FEV;REGIÃO SUL;PARANÁ;HIDRATADO;1869
2013;MAR;REGIÃO SUL;PARANÁ;HIDRATADO;14989,019
2013;ABR;REGIÃO SUL;PARANÁ;HIDRATADO;97410,229
2013;MAI;REGIÃO SUL;PARANÁ;HIDRATADO;122618,733
2013;JUN;REGIÃO SUL;PARANÁ;HIDRATADO;57772,317
2013;JUL;REGIÃO SUL;PARANÁ;HIDRATADO;126008,249
2013;AGO;REGIÃO SUL;PARANÁ;HIDRATADO;150351,514
2013;SET;REGIÃO SUL;PARANÁ;HIDRATADO;120836,115
2013;OUT;REGIÃO SUL;PARANÁ;HIDRATADO;106242,028
2013;NOV;REGIÃO SUL;PARANÁ;HIDRATADO;111820,307
2013;DEZ;REGIÃO SUL;PARANÁ;HIDRATADO;88780,904
2013;JAN;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2013;FEV;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2013;MAR;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2013;ABR;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2013;MAI;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2013;JUN;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2013;JUL;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2013;AGO;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2013;SET;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2013;OUT;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2013;NOV;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2013;DEZ;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2013;JAN;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2013;FEV;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2013;MAR;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2013;ABR;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2013;MAI;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;186,762
2013;JUN;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;567,461
2013;JUL;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;888,336
2013;AGO;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;1096,034
2013;SET;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;876,383
2013;OUT;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;894,87
2013;NOV;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2013;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2013;JAN;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;8523,636
2013;FEV;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;6556,58
2013;MAR;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;12410,254
2013;ABR;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;110709,105
2013;MAI;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;232137,619
2013;JUN;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;155784,655
2013;JUL;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;264376,08
2013;AGO;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;276210,837
2013;SET;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;192103,259
2013;OUT;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;130736,878
2013;NOV;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;158825,256
2013;DEZ;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;89875,275
2013;JAN;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;4543,925
2013;FEV;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;7382,938
2013;MAR;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;5164,194
2013;ABR;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;53155,042
2013;MAI;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;78671,856
2013;JUN;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;64488,923
2013;JUL;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;75770,472
2013;AGO;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;85690,502
2013;SET;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;72665,244
2013;OUT;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;83225,083
2013;NOV;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;64227,69
2013;DEZ;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;10656,967
2013;JAN;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;456,66
2013;FEV;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;178,38
2013;MAR;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;7556,707
2013;ABR;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;126687,148
2013;MAI;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;320869,26
2013;JUN;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;382571,095
2013;JUL;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;430232,053
2013;AGO;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;458311,757
2013;SET;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;474746,839
2013;OUT;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;371468,825
2013;NOV;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;234885,668
2013;DEZ;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;72099,621
2013;JAN;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2013;FEV;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2013;MAR;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2013;ABR;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2013;MAI;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2013;JUN;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2013;JUL;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2013;AGO;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2013;SET;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2013;OUT;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2013;NOV;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2013;DEZ;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2014;JAN;REGIÃO NORTE;RONDONIA;ANIDRO;0
2014;FEV;REGIÃO NORTE;RONDONIA;ANIDRO;0
2014;MAR;REGIÃO NORTE;RONDONIA;ANIDRO;0
2014;ABR;REGIÃO NORTE;RONDONIA;ANIDRO;0
2014;MAI;REGIÃO NORTE;RONDONIA;ANIDRO;0
2014;JUN;REGIÃO NORTE;RONDONIA;ANIDRO;0
2014;JUL;REGIÃO NORTE;RONDONIA;ANIDRO;0
2014;AGO;REGIÃO NORTE;RONDONIA;ANIDRO;0
2014;SET;REGIÃO NORTE;RONDONIA;ANIDRO;0
2014;OUT;REGIÃO NORTE;RONDONIA;ANIDRO;0
2014;NOV;REGIÃO NORTE;RONDONIA;ANIDRO;0
2014;DEZ;REGIÃO NORTE;RONDONIA;ANIDRO;0
2014;JAN;REGIÃO NORTE;ACRE;ANIDRO;0
2014;FEV;REGIÃO NORTE;ACRE;ANIDRO;0
2014;MAR;REGIÃO NORTE;ACRE;ANIDRO;0
2014;ABR;REGIÃO NORTE;ACRE;ANIDRO;0
2014;MAI;REGIÃO NORTE;ACRE;ANIDRO;0
2014;JUN;REGIÃO NORTE;ACRE;ANIDRO;0
2014;JUL;REGIÃO NORTE;ACRE;ANIDRO;0
2014;AGO;REGIÃO NORTE;ACRE;ANIDRO;0
2014;SET;REGIÃO NORTE;ACRE;ANIDRO;0
2014;OUT;REGIÃO NORTE;ACRE;ANIDRO;0
2014;NOV;REGIÃO NORTE;ACRE;ANIDRO;0
2014;DEZ;REGIÃO NORTE;ACRE;ANIDRO;0
2014;JAN;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2014;FEV;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2014;MAR;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2014;ABR;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2014;MAI;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2014;JUN;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2014;JUL;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2014;AGO;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2014;SET;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2014;OUT;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2014;NOV;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2014;DEZ;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2014;JAN;REGIÃO NORTE;RORAIMA;ANIDRO;0
2014;FEV;REGIÃO NORTE;RORAIMA;ANIDRO;0
2014;MAR;REGIÃO NORTE;RORAIMA;ANIDRO;0
2014;ABR;REGIÃO NORTE;RORAIMA;ANIDRO;0
2014;MAI;REGIÃO NORTE;RORAIMA;ANIDRO;0
2014;JUN;REGIÃO NORTE;RORAIMA;ANIDRO;0
2014;JUL;REGIÃO NORTE;RORAIMA;ANIDRO;0
2014;AGO;REGIÃO NORTE;RORAIMA;ANIDRO;0
2014;SET;REGIÃO NORTE;RORAIMA;ANIDRO;0
2014;OUT;REGIÃO NORTE;RORAIMA;ANIDRO;0
2014;NOV;REGIÃO NORTE;RORAIMA;ANIDRO;0
2014;DEZ;REGIÃO NORTE;RORAIMA;ANIDRO;0
2014;JAN;REGIÃO NORTE;PARA;ANIDRO;606,053
2014;FEV;REGIÃO NORTE;PARA;ANIDRO;0
2014;MAR;REGIÃO NORTE;PARA;ANIDRO;0
2014;ABR;REGIÃO NORTE;PARA;ANIDRO;0
2014;MAI;REGIÃO NORTE;PARA;ANIDRO;0
2014;JUN;REGIÃO NORTE;PARA;ANIDRO;2077,026
2014;JUL;REGIÃO NORTE;PARA;ANIDRO;5140,206
2014;AGO;REGIÃO NORTE;PARA;ANIDRO;5121,584
2014;SET;REGIÃO NORTE;PARA;ANIDRO;5620,376
2014;OUT;REGIÃO NORTE;PARA;ANIDRO;6204,15
2014;NOV;REGIÃO NORTE;PARA;ANIDRO;5941,848
2014;DEZ;REGIÃO NORTE;PARA;ANIDRO;3089,91
2014;JAN;REGIÃO NORTE;AMAPA;ANIDRO;0
2014;FEV;REGIÃO NORTE;AMAPA;ANIDRO;0
2014;MAR;REGIÃO NORTE;AMAPA;ANIDRO;0
2014;ABR;REGIÃO NORTE;AMAPA;ANIDRO;0
2014;MAI;REGIÃO NORTE;AMAPA;ANIDRO;0
2014;JUN;REGIÃO NORTE;AMAPA;ANIDRO;0
2014;JUL;REGIÃO NORTE;AMAPA;ANIDRO;0
2014;AGO;REGIÃO NORTE;AMAPA;ANIDRO;0
2014;SET;REGIÃO NORTE;AMAPA;ANIDRO;0
2014;OUT;REGIÃO NORTE;AMAPA;ANIDRO;0
2014;NOV;REGIÃO NORTE;AMAPA;ANIDRO;0
2014;DEZ;REGIÃO NORTE;AMAPA;ANIDRO;0
2014;JAN;REGIÃO NORTE;TOCANTINS;ANIDRO;0
